;;;;Vattenfall Europe Nuclear Energy GmbH
;;;VDE Osnabrück-Emsland e.V.;VDE Osnabrück-Emsland e.V.
;;;VDI – Verein Deutscher Ingenieure;VDI – Verein Deutscher Ingenieure
;;;VDI/VDE Innovation + Technik GmbH;VDI/VDE Innovation + Technik GmbH
;;;VEM motors GmbH Wernigerode;VEM motors GmbH Wernigerode
;;;VENSYS AG;VENSYS AG
;;;Verband Bahnindustrie;Verband Bahnindustrie
;;;Verband der Bayerischen Metall- und Elektroindustrie e.V.;Verband der Bayerischen Metall- und Elektroindustrie e.V.
;;;Verband der Chemischen Industrie e.V. Landesverband Nord;Verband der Chemischen Industrie e.V. Landesverband Nord
;;;Verband der forschenden Pharmaunternehmen;Verband der forschenden Pharmaunternehmen
;;;Verband deutscher Zeitschriften e. V.;Verband deutscher Zeitschriften e. V.
;;;Verband Metallindustriellen Niedersachsen;Verband Metallindustriellen Niedersachsen
;;;Verein der Förderer der FH OL;Verein der Förderer der FH OL
;;;Verein der Förderer des Fachbereichs Versorgungstechnik;Verein der Förderer des Fachbereichs Versorgungstechnik
;;;Verein der Freunde Rotary Osnabrück e.V., Osnabrück;Verein der Freunde Rotary Osnabrück e.V., Osnabrück
;;;Verein der Freunde und Förderer Jur. Fakultät;Verein der Freunde und Förderer Jur. Fakultät
;;;Verein Deutscher Ingenieure, Osnabrück;Verein Deutscher Ingenieure, Osnabrück
;;;Verein für Bauforschung und Berufsbildung des Bayerischen Bauindustrieverbandes e.V.;Verein für Bauforschung und Berufsbildung des Bayerischen Bauindustrieverbandes e.V.
;;;Verein hanseatischer Transportversicherer (VHT), Bremen;Verein hanseatischer Transportversicherer (VHT), Bremen
;;;Verein v. Freunden e. V.;Verein v. Freunden e. V.
;;;Verein zur Förderung anwaltsbez. Ausbildung;Verein zur Förderung anwaltsbez. Ausbildung
;;;Verein zur Förderung der Bilanzen und Steuern;Verein zur Förderung der Bilanzen und Steuern
;;;Verein zur Förderung der FH in WHV;Verein zur Förderung der FH in WHV
;;;Verein zur Förderung der Geoinformatik in Norddeutschland(GiN);Verein zur Förderung der Geoinformatik in Norddeutschland(GiN)
;;;Verein zur Förderung der Versicherungs- und Finanzmathematik;Verein zur Förderung der Versicherungs- und Finanzmathematik
;;;Verein zur Förderung der Versicherungswissenschaft;Verein zur Förderung der Versicherungswissenschaft
;;;Verein zur Förderung des Bilanz- und Steuerrechts;Verein zur Förderung des Bilanz- und Steuerrechts
;;;Verein zur Förderung des Hochschulsportes Potsdam e.V.;Verein zur Förderung des Hochschulsportes Potsdam e.V.
;;;Verein zur Förderung des Hochschulsports;Verein zur Förderung des Hochschulsports
;;;Verlag Franz Vahlen GmbH;Verlag Franz Vahlen GmbH
;;;Verlag Norman Rentrop;Verlag Norman Rentrop
;;;"Verlagsgesellschaft Madsack GmbH &amp; C. KG";"Verlagsgesellschaft Madsack GmbH &amp; C. KG"
;;;verschiedene Stifter;verschiedene Stifter
;;;VFF Verwertungsgesellschaft der Filmund Fernsehproduzenten mbH München;VFF Verwertungsgesellschaft der Filmund Fernsehproduzenten mbH München
;;;VFF Verwertungsgesellschaft der Filmund Fernsehproduzenten München;VFF Verwertungsgesellschaft der Filmund Fernsehproduzenten München
;;;VG Wort GmbH;VG Wort GmbH
;;;VGH Stiftung und Sparkasse Hildesheim;VGH Stiftung und Sparkasse Hildesheim
;;;VGH Versicherungen;VGH Versicherungen
;;;;VGH Versicherungen Landschaftliche Brandkasse Hannover
;;;;VGH, Hannover
;;;VHV Holding AG,;VHV Holding AG,
;;;;VHV Versicherung V.A.G.
;;;"Viega GmbH &amp; Co.KG";"Viega GmbH &amp; Co.KG"
;;;VIEROL AG;VIEROL AG
;;;VISCOM AG;VISCOM AG
;;;Visiomed AG;Visiomed AG
;;;Visus Technology Transfer;Visus Technology Transfer
;;;VME-Stiftung, Osnabrück;VME-Stiftung, Osnabrück
;;;VNG Verbundnetze Gas AG, RWE Energy AG, EON-Ruhrgas AG;VNG Verbundnetze Gas AG, RWE Energy AG, EON-Ruhrgas AG
;;;Vodafone D2 GmbH;Vodafone D2 GmbH
;;;Vogelsang Stiftung, Essen;Vogelsang Stiftung, Essen
;;;Voith AG;Voith AG
;;;Voith Industrial Service Holding GmbH;Voith Industrial Service Holding GmbH
;;;"Voith Paper Holding GmbH &amp; Co. KG";"Voith Paper Holding GmbH &amp; Co. KG"
;;;Volksbank eG Bremerhaven-Cuxland, Beverstedt;Volksbank eG Bremerhaven-Cuxland, Beverstedt
;;;Volksbank Hannover;Volksbank Hannover
;;;Volksbank Hildesheim eG;Volksbank Hildesheim eG
;;;Volksbank im Harz eG;Volksbank im Harz eG
;;;Volksbank in Schaumburg e.G.;Volksbank in Schaumburg e.G.
;;;Volksbank Vechta eG, Vechta;Volksbank Vechta eG, Vechta
;;;Volkswagen;Volkswagen
;;;;Volkswagen AG
;;;;Volkswagen AG / Werk Hannover
;;;;Volkswagen AG, Evonik Industries AG, Rockwood Lithium GmbH
;;;;Volkswagen AG, Verband der deutschen Biokraftstoffindustrie
;;;;Volkswagen Coaching GmbH
;;;;Volkswagen Financial Service AG
;;;;Volkswagen Financial Services AG
;;;;Volkswagen Financial Services Braunschweig
;;;;Volkswagen Stiftung
;;;;Volkswagen-Stiftung
;;;;Volkswagen-Stiftung (Lichtenberg)
;;;;VolkswagenStiftung
;;;;VW AG
;;;;VW-Stiftung
;;;;VW-Zentrum Oldenburg
;;;Vorrichtungsbau Giggel GmbH;Vorrichtungsbau Giggel GmbH
;;;Vulkan Energie;Vulkan Energie
;;;"W. Pilling Kesselfabrik GmbH &amp; Co. KG";"W. Pilling Kesselfabrik GmbH &amp; Co. KG"
;;;W. Plaschke;W. Plaschke
;;;Wacker Biotech GmbH;Wacker Biotech GmbH
;;;Wagner Group;Wagner Group
;;;Wagner, Prof. Dr.;Wagner, Prof. Dr.
;;;"Wago Kontakttechnik GmbH &amp; Co. KG";"Wago Kontakttechnik GmbH &amp; Co. KG"
;;;;"Wago Kontakttechnik GmbH &amp; CoKG"
;;;Waldemar Koch Stiftung, Bremen;Waldemar Koch Stiftung, Bremen
;;;"Walter Hunger GmbH &amp; Co.KG";"Walter Hunger GmbH &amp; Co.KG"
;;;Wankel Super Tec GmbH, Cottbus;Wankel Super Tec GmbH, Cottbus
;;;;Wankel SuperTec GmbH
;;;WAREMA Renkhoff SE;WAREMA Renkhoff SE
;;;WashTec AG;WashTec AG
;;;"WBV Wohnbau Betreuungs- &amp; Verwaltungs GmbH";"WBV Wohnbau Betreuungs- &amp; Verwaltungs GmbH"
;;;Weber, Dagmar;Weber, Dagmar
;;;Weber, Dr. Michael;Weber, Dr. Michael
;;;WEDA - Dammann und Westerkamp GmbH, Lutten;WEDA - Dammann und Westerkamp GmbH, Lutten
;;;WEG Wirtschaftsverband Erdöl- und Erdgasgewinnung;WEG Wirtschaftsverband Erdöl- und Erdgasgewinnung
;;;;WEG Wirtschaftsverband Erdöl- und Erdgasgewinnung e. V.
;;;Welge, Dr. Manfred;Welge, Dr. Manfred
;;;Welker, Günter, Quarkenbrück;Welker, Günter, Quarkenbrück
;;;Wella Stiftung;Wella Stiftung
;;;Weltkugelstiftung;Weltkugelstiftung
;;;"Werner Egerland, Automobillogistik GmbH &amp; Co. KG";"Werner Egerland, Automobillogistik GmbH &amp; Co. KG"
;;;Werner Möbius-Stiftung;Werner Möbius-Stiftung
;;;Werner-Siemens-Stiftung;Werner-Siemens-Stiftung
;;;Wertgarantie Techn. Versicherung AG;Wertgarantie Techn. Versicherung AG
;;;"Werum Software &amp; Systems AG";"Werum Software &amp; Systems AG"
;;;Weski, Veronika;Weski, Veronika
;;;Westdeutsche Allgemeine Zeitung;Westdeutsche Allgemeine Zeitung
;;;WestLB AG, Düsseldorf;WestLB AG, Düsseldorf
;;;WGV Stuttgart;WGV Stuttgart
;;;Whitematter Labs GmbH;Whitematter Labs GmbH
;;;Wicke, Dr. Daniel;Wicke, Dr. Daniel
;;;Wieland Werke;Wieland Werke
;;;;Wieland-Werke
;;;Wilhelm Brandenburger GmbH u. Co. OHG;Wilhelm Brandenburger GmbH u. Co. OHG
;;;Wilhelm Lambrecht GmbH;Wilhelm Lambrecht GmbH
;;;Wilhelm Vogel GmbH;Wilhelm Vogel GmbH
;;;Willborn, Kay;Willborn, Kay
;;;Windenergieagentur e.V.;Windenergieagentur e.V.
;;;Windwärts Energie GmbH;Windwärts Energie GmbH
;;;Winzer, Liselotte;Winzer, Liselotte
;;;wirDesign Communications AG;wirDesign Communications AG
;;;Wirtschaftliche Vereinigung Oldenburg DER KLEINE KREIS e.V.;Wirtschaftliche Vereinigung Oldenburg DER KLEINE KREIS e.V.
;;;Wirtschafts- u. Rechtswissenschaften;Wirtschafts- u. Rechtswissenschaften
;;;Wirtschaftsstrukturpolitisches Aktionsprogramm des Landes Bremen und Europäische Gemeinschaft;Wirtschaftsstrukturpolitisches Aktionsprogramm des Landes Bremen und Europäische Gemeinschaft
;;;WISOS.E. Consulting GmbH;WISOS.E. Consulting GmbH
;;;Wiss. Gerätebau Dr. Ing. Herbert Knauer GmbH;Wiss. Gerätebau Dr. Ing. Herbert Knauer GmbH
;;;"Wittenberg-Zentrum für Globale Ethik e. V.; Vattenfall Europe AG; Stifterverband für die Deutsche Wissenschaft";"Wittenberg-Zentrum für Globale Ethik e. V.; Vattenfall Europe AG; Stifterverband für die Deutsche Wissenschaft"
;;;Witzenmann GmbH;Witzenmann GmbH
;;;Wohnbau und Wohnungs- wirtschaft;Wohnbau und Wohnungs- wirtschaft
;;;Wohnungswirtschaft Frankfurt Oder;Wohnungswirtschaft Frankfurt Oder
;;;Wolfenbütteler Baugesellschaft mbH;Wolfenbütteler Baugesellschaft mbH
;;;Wolfgang Stoffels, Neu- säss-Westheim;Wolfgang Stoffels, Neu- säss-Westheim
;;;Wolfgang-Ritter-Stiftung, Bremen;Wolfgang-Ritter-Stiftung, Bremen
;;;Wolfrum Kälte Systeme GmbH;Wolfrum Kälte Systeme GmbH
;;;Wolfsburg AG;Wolfsburg AG
;;;"Wolking Mühlen- und Maschinenbau GmbH &amp; Co. KG, Vechta- Calveslage";"Wolking Mühlen- und Maschinenbau GmbH &amp; Co. KG, Vechta- Calveslage"
;;;Wolters GmbH;Wolters GmbH
;;;WRG Wirtschaftsförderung Region Göttingen;WRG Wirtschaftsförderung Region Göttingen
;;;WSB-Service;WSB-Service
;;;WTS Steuerberatungsgesellschaft mbH;WTS Steuerberatungsgesellschaft mbH
;;;Würth-Gruppe;Würth-Gruppe
;;;Württ. Lebensversicherung AG, Vorstandsmitglied Württ. Versicherung AG, Vorstandsmitglied Württ. Krankenversicherung AG;Württ. Lebensversicherung AG, Vorstandsmitglied Württ. Versicherung AG, Vorstandsmitglied Württ. Krankenversicherung AG
;;;Wüstenrot-Stiftung;Wüstenrot-Stiftung
;;;;Wüstenrot Stiftung Gemeinschaft der Freunde Deutscher Eigenheimverein e.V.
;;;Wyeth Pharma;Wyeth Pharma
;;;XLAB Göttingen;XLAB Göttingen
;;;YIT German;YIT German
;;;Zebotec GmbH;Zebotec GmbH
;;;ZEIT - Stiftung;ZEIT - Stiftung
;;;Zeit Verlag GmbH;Zeit Verlag GmbH
;;;Zeit-Stiftung;Zeit-Stiftung
;;;ZeMA/Land;ZeMA/Land
;;;Zentrale Polizeidirektion;Zentrale Polizeidirektion
;;;Zentralverband Elektrotechnik- und Elektronikindustrie e.V.;Zentralverband Elektrotechnik- und Elektronikindustrie e.V.
;;;Zentrum für Psychiatrie (ZfP) Südwürttemberg / Bad Schussenried, ADK GmbH für Gesundheit und Soziales / Ehingen, Oberschwabenklinik GmbH / Ravensburg, Klinikum Friedrichshafen GmbH, Waldburg-Zeil Klin;Zentrum für Psychiatrie (ZfP) Südwürttemberg / Bad Schussenried, ADK GmbH für Gesundheit und Soziales / Ehingen, Oberschwabenklinik GmbH / Ravensburg, Klinikum Friedrichshafen GmbH, Waldburg-Zeil Klin
;;;;"Zentrum für Psychiatrie (ZfP) Südwürttemberg / Bad Schussenried, ADK GmbH für Gesundheit und Soziales / Ehingen, Oberschwabenklinik GmbH / Ravensburg, Klinikum Friedrichshafen GmbH, Waldburg-Zeil Kliniken GmbH &amp; Co. KG / Isny-Neutrauchburg"
;;;Zeppelin Materials Handling GmbH, Freital;Zeppelin Materials Handling GmbH, Freital
;;;Zerhusen Katonagen GmbH, Damme;Zerhusen Katonagen GmbH, Damme
;;;Zettec,Schmidt,Wolfga;Zettec,Schmidt,Wolfga
;;;Zettwerk Software Engineering GmbH;Zettwerk Software Engineering GmbH
;;;ZF Friedrichshafen;ZF Friedrichshafen
;;;;ZF Friedrichshafen AG
;;;;ZF Friedrichshafen AG + Stifterverband
;;;ZF Passau GmbH;ZF Passau GmbH
;;;Zirpel, Iris;Zirpel, Iris
;;;Zoell, Wolfgang;Zoell, Wolfgang
;;;Zollner Elektronik AG;Zollner Elektronik AG
;;;zu einem Drittel die NordLB-Öffentliche (daneben je ein Drittel TU Braunschweig und Ostfalia);zu einem Drittel die NordLB-Öffentliche (daneben je ein Drittel TU Braunschweig und Ostfalia)
;;;Zukunft Inc. E. V.;Zukunft Inc. E. V.
;;;"Zukunftsstiftung KMU; Styron Deutschland GmbH";"Zukunftsstiftung KMU; Styron Deutschland GmbH"
;;;Zülow AG;Zülow AG
;;;Zuwendungen diverser Unternehmen und Stiftungen, u.a.. Stiftung Arzneimittelsicherheit, Bayer AG;Zuwendungen diverser Unternehmen und Stiftungen, u.a.. Stiftung Arzneimittelsicherheit, Bayer AG
;;;ZVEI – Zentralverband Elektrotechnik- und Elektroindustrie e.V.;ZVEI – Zentralverband Elektrotechnik- und Elektroindustrie e.V.
;;;Zwiesel Kristallglas AG;Zwiesel Kristallglas AG
